[DEBUG] (private) matplotlib data path: C:\Users\User\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\mpl-data - [pid:9620 - 2023-03-09 09:21:29,458 - matplotlib]
[DEBUG] findfont: score(<Font 'LG Smart_H2.0' (LGSmHaTR.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,446 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Bodoni MT' (BOD_B.TTF) normal normal 700 normal>) = 10.335 - [pid:9620 - 2023-03-09 09:21:57,447 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Cooper Black' (COOPBL.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,448 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Kristen ITC' (ITCKRIST.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,449 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Segoe UI Symbol' (seguisym.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,451 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Felix Titling' (FELIXTI.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,453 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Vladimir Script' (VLADIMIR.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,454 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Lucida Handwriting' (LHANDW.TTF) italic normal 400 normal>) = 11.05 - [pid:9620 - 2023-03-09 09:21:57,455 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Bell MT' (BELLI.TTF) italic normal 400 normal>) = 11.05 - [pid:9620 - 2023-03-09 09:21:57,456 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Segoe UI' (segoeuii.ttf) italic normal 400 normal>) = 11.05 - [pid:9620 - 2023-03-09 09:21:57,458 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Arial' (ariali.ttf) italic normal 400 normal>) = 11.05 - [pid:9620 - 2023-03-09 09:21:57,458 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Bernard MT Condensed' (BERNHC.TTF) normal normal 400 condensed>) = 10.25 - [pid:9620 - 2023-03-09 09:21:57,459 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Footlight MT Light' (FTLTLT.TTF) normal normal 300 normal>) = 10.145 - [pid:9620 - 2023-03-09 09:21:57,460 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Calibri' (calibrili.ttf) italic normal 300 normal>) = 11.145 - [pid:9620 - 2023-03-09 09:21:57,461 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Perpetua' (PERI____.TTF) italic normal 400 normal>) = 11.05 - [pid:9620 - 2023-03-09 09:21:57,462 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Trebuchet MS' (trebucit.ttf) italic normal 400 normal>) = 11.05 - [pid:9620 - 2023-03-09 09:21:57,463 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Microsoft YaHei' (msyh.ttc) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,464 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'NewJumja' (JUMJA.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,465 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Berlin Sans FB' (BRLNSB.TTF) normal normal 700 normal>) = 10.335 - [pid:9620 - 2023-03-09 09:21:57,466 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Blackadder ITC' (ITCBLKAD.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,467 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Microsoft JhengHei' (msjh.ttc) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,468 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Colonna MT' (COLONNA.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,469 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'OCR A Extended' (OCRAEXT.TTF) normal normal 400 expanded>) = 10.25 - [pid:9620 - 2023-03-09 09:21:57,469 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Bodoni MT' (BOD_CBI.TTF) italic normal 700 condensed>) = 11.535 - [pid:9620 - 2023-03-09 09:21:57,470 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Batang' (batang.ttc) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,471 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Calibri' (calibrii.ttf) italic normal 400 normal>) = 11.05 - [pid:9620 - 2023-03-09 09:21:57,472 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Perpetua Titling MT' (PERTIBD.TTF) normal normal 700 normal>) = 10.335 - [pid:9620 - 2023-03-09 09:21:57,473 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Leelawadee UI' (LeelawUI.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,474 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Courier New' (courbd.ttf) normal normal 700 normal>) = 10.335 - [pid:9620 - 2023-03-09 09:21:57,475 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Onyx' (ONYX.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,476 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Consolas' (consola.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,476 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Candara' (Candarai.ttf) italic normal 400 normal>) = 11.05 - [pid:9620 - 2023-03-09 09:21:57,477 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Century Schoolbook' (SCHLBKB.TTF) normal normal 700 normal>) = 10.335 - [pid:9620 - 2023-03-09 09:21:57,478 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Gabriola' (Gabriola.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,479 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Arial Rounded MT Bold' (ARLRDBD.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,480 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Calibri' (calibri.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,481 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Batang' (batang.ttc) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,482 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Verdana' (verdanai.ttf) italic normal 400 normal>) = 11.05 - [pid:9620 - 2023-03-09 09:21:57,482 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Gulim' (gulim.ttc) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,483 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Lucida Sans Typewriter' (LTYPEB.TTF) normal normal 600 normal>) = 10.24 - [pid:9620 - 2023-03-09 09:21:57,484 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Lucida Bright' (LBRITEDI.TTF) italic normal 600 normal>) = 11.24 - [pid:9620 - 2023-03-09 09:21:57,485 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Magneto' (MAGNETOB.TTF) normal normal 700 normal>) = 10.335 - [pid:9620 - 2023-03-09 09:21:57,486 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Microsoft Sans Serif' (micross.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,487 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Vladimir Script' (VLADIMIR.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,488 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Bookshelf Symbol 7' (BSSYM7.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,489 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Gill Sans Ultra Bold' (GILSANUB.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,490 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Eras Light ITC' (ERASLGHT.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,491 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Arial' (ARIALNBI.TTF) italic normal 700 condensed>) = 11.535 - [pid:9620 - 2023-03-09 09:21:57,492 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Microsoft Himalaya' (himalaya.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,493 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Cambria' (cambriai.ttf) italic normal 400 normal>) = 11.05 - [pid:9620 - 2023-03-09 09:21:57,494 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Trebuchet MS' (trebuc.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,495 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Yu Gothic' (YuGothL.ttc) normal normal 300 normal>) = 10.145 - [pid:9620 - 2023-03-09 09:21:57,495 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Corbel' (corbelb.ttf) normal normal 700 normal>) = 10.335 - [pid:9620 - 2023-03-09 09:21:57,496 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Sylfaen' (sylfaen.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,497 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Arial' (ariblk.ttf) normal normal 900 normal>) = 10.525 - [pid:9620 - 2023-03-09 09:21:57,498 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Felix Titling' (FELIXTI.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,499 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Tw Cen MT' (TCMI____.TTF) italic normal 400 normal>) = 11.05 - [pid:9620 - 2023-03-09 09:21:57,500 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Lucida Fax' (LFAXD.TTF) normal normal 600 normal>) = 10.24 - [pid:9620 - 2023-03-09 09:21:57,500 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Segoe UI' (segoeuil.ttf) normal normal 300 normal>) = 10.145 - [pid:9620 - 2023-03-09 09:21:57,501 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Gill Sans Ultra Bold' (GILSANUB.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,502 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Dubai' (DUBAI-LIGHT.TTF) normal normal 300 normal>) = 10.145 - [pid:9620 - 2023-03-09 09:21:57,503 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Lucida Fax' (LFAX.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,504 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'HYGothic-Extra' (H2GTRE.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,504 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Lucida Console' (lucon.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,505 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Monotype Corsiva' (MTCORSVA.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,506 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Leelawadee UI' (LeelUIsl.ttf) normal normal 350 normal>) = 10.0975 - [pid:9620 - 2023-03-09 09:21:57,508 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Malgun Gothic' (malgun.ttf) normal normal 400 normal>) = 0.05 - [pid:9620 - 2023-03-09 09:21:57,509 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Colonna MT' (COLONNA.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,509 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Book Antiqua' (ANTQUABI.TTF) italic normal 700 normal>) = 11.335 - [pid:9620 - 2023-03-09 09:21:57,510 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Verdana' (verdanai.ttf) italic normal 400 normal>) = 11.05 - [pid:9620 - 2023-03-09 09:21:57,511 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Cambria' (cambria.ttc) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,512 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'LG Smart_H' (LGSmHaL_v1.4_151215.ttf) normal normal 300 normal>) = 10.145 - [pid:9620 - 2023-03-09 09:21:57,514 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'LG Smart_H' (LGSmHaR_v1.4_151215.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,515 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Arial' (ARIALNI.TTF) italic normal 400 condensed>) = 11.25 - [pid:9620 - 2023-03-09 09:21:57,516 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Garamond' (GARABD.TTF) normal normal 700 normal>) = 10.335 - [pid:9620 - 2023-03-09 09:21:57,516 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Ink Free' (Inkfree.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,517 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Microsoft YaHei' (msyhbd.ttc) normal normal 700 normal>) = 10.335 - [pid:9620 - 2023-03-09 09:21:57,518 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Comic Sans MS' (comici.ttf) italic normal 400 normal>) = 11.05 - [pid:9620 - 2023-03-09 09:21:57,519 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Malgun Gothic' (malgun.ttf) normal normal 400 normal>) = 0.05 - [pid:9620 - 2023-03-09 09:21:57,520 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Segoe UI' (segoeuib.ttf) normal normal 700 normal>) = 10.335 - [pid:9620 - 2023-03-09 09:21:57,521 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Harlow Solid Italic' (HARLOWSI.TTF) italic normal 400 normal>) = 11.05 - [pid:9620 - 2023-03-09 09:21:57,521 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Ravie' (RAVIE.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,523 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Eras Bold ITC' (ERASBD.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,525 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Footlight MT Light' (FTLTLT.TTF) normal normal 300 normal>) = 10.145 - [pid:9620 - 2023-03-09 09:21:57,526 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Harrington' (HARNGTON.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,527 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Californian FB' (CALIFR.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,527 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Segoe Script' (segoesc.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,528 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Cascadia Code' (CascadiaCode.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,529 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Elephant' (ELEPHNTI.TTF) italic normal 400 normal>) = 11.05 - [pid:9620 - 2023-03-09 09:21:57,530 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Gill Sans MT' (GIL_____.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,531 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Myanmar Text' (mmrtextb.ttf) normal normal 700 normal>) = 10.335 - [pid:9620 - 2023-03-09 09:21:57,532 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Yu Gothic' (YuGothB.ttc) normal normal 700 normal>) = 10.335 - [pid:9620 - 2023-03-09 09:21:57,532 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Calibri' (calibriz.ttf) italic normal 700 normal>) = 11.335 - [pid:9620 - 2023-03-09 09:21:57,533 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Brush Script MT' (BRUSHSCI.TTF) italic normal 400 normal>) = 11.05 - [pid:9620 - 2023-03-09 09:21:57,535 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Bodoni MT' (BOD_CI.TTF) italic normal 400 condensed>) = 11.25 - [pid:9620 - 2023-03-09 09:21:57,536 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Century Gothic' (GOTHICBI.TTF) italic normal 700 normal>) = 11.335 - [pid:9620 - 2023-03-09 09:21:57,537 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'LG Smart_H' (LGSmHaSB_v1.4_151215.ttf) normal normal 600 normal>) = 10.24 - [pid:9620 - 2023-03-09 09:21:57,538 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Segoe UI Historic' (seguihis.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,539 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Rage Italic' (RAGE.TTF) italic normal 400 normal>) = 11.05 - [pid:9620 - 2023-03-09 09:21:57,540 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Segoe UI Historic' (seguihis.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,541 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'HoloLens MDL2 Assets' (holomdl2.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,542 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Times New Roman' (timesbd.ttf) normal normal 700 normal>) = 10.335 - [pid:9620 - 2023-03-09 09:21:57,543 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Yu Gothic' (YuGothR.ttc) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,544 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Webdings' (webdings.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,545 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Cascadia Code' (CascadiaCode.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,545 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Arial Unicode MS' (ARIALUNI.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,546 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Britannic Bold' (BRITANIC.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,547 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Cambria' (cambriab.ttf) normal normal 700 normal>) = 10.335 - [pid:9620 - 2023-03-09 09:21:57,548 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Corbel' (corbelz.ttf) italic normal 700 normal>) = 11.335 - [pid:9620 - 2023-03-09 09:21:57,549 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'HYPost-Light' (H2PORL.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,549 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Arial' (arialbd.ttf) normal normal 700 normal>) = 10.335 - [pid:9620 - 2023-03-09 09:21:57,550 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'MS Reference Sans Serif' (REFSAN.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,551 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Imprint MT Shadow' (IMPRISHA.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,552 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Times New Roman' (timesbi.ttf) italic normal 700 normal>) = 11.335 - [pid:9620 - 2023-03-09 09:21:57,553 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Segoe UI' (seguibl.ttf) normal normal 900 normal>) = 10.525 - [pid:9620 - 2023-03-09 09:21:57,553 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Papyrus' (PAPYRUS.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,554 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Times New Roman' (timesbi.ttf) italic normal 700 normal>) = 11.335 - [pid:9620 - 2023-03-09 09:21:57,555 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Freestyle Script' (FREESCPT.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,557 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Microsoft YaHei' (msyhl.ttc) normal normal 290 normal>) = 10.1545 - [pid:9620 - 2023-03-09 09:21:57,558 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Microsoft New Tai Lue' (ntailub.ttf) normal normal 700 normal>) = 10.335 - [pid:9620 - 2023-03-09 09:21:57,559 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Sitka Small' (Sitka.ttc) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,560 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Agency FB' (AGENCYB.TTF) normal normal 700 normal>) = 10.335 - [pid:9620 - 2023-03-09 09:21:57,560 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Trebuchet MS' (trebucbd.ttf) normal normal 700 normal>) = 10.335 - [pid:9620 - 2023-03-09 09:21:57,561 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Perpetua' (PER_____.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,563 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Microsoft Tai Le' (taile.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,564 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Segoe UI' (seguisli.ttf) italic normal 350 normal>) = 11.0975 - [pid:9620 - 2023-03-09 09:21:57,565 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Sitka Small' (SitkaB.ttc) normal normal 700 normal>) = 10.335 - [pid:9620 - 2023-03-09 09:21:57,566 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Microsoft YaHei' (msyhl.ttc) normal normal 290 normal>) = 10.1545 - [pid:9620 - 2023-03-09 09:21:57,566 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Ravie' (RAVIE.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,567 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Calibri' (calibriz.ttf) italic normal 700 normal>) = 11.335 - [pid:9620 - 2023-03-09 09:21:57,568 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'LG Smart_H' (LGSmHaL_v1.4_151215.ttf) normal normal 300 normal>) = 10.145 - [pid:9620 - 2023-03-09 09:21:57,570 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Californian FB' (CALIFR.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,570 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Cambria' (cambriaz.ttf) italic normal 700 normal>) = 11.335 - [pid:9620 - 2023-03-09 09:21:57,571 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Microsoft JhengHei' (msjhbd.ttc) normal normal 700 normal>) = 10.335 - [pid:9620 - 2023-03-09 09:21:57,573 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Palatino Linotype' (pala.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,575 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Franklin Gothic Medium' (framdit.ttf) italic normal 400 normal>) = 11.05 - [pid:9620 - 2023-03-09 09:21:57,576 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Stencil' (STENCIL.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,577 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Comic Sans MS' (comic.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,579 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Bahnschrift' (bahnschrift.ttf) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,582 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Calibri' (calibrii.ttf) italic normal 400 normal>) = 11.05 - [pid:9620 - 2023-03-09 09:21:57,583 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Lucida Bright' (LBRITEI.TTF) italic normal 400 normal>) = 11.05 - [pid:9620 - 2023-03-09 09:21:57,584 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'MingLiU-ExtB' (mingliub.ttc) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,585 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Perpetua' (PERI____.TTF) italic normal 400 normal>) = 11.05 - [pid:9620 - 2023-03-09 09:21:57,586 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Nirmala UI' (NirmalaB.ttf) normal normal 700 normal>) = 10.335 - [pid:9620 - 2023-03-09 09:21:57,587 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Yet R' (HMFMOLD.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,588 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Candara' (Candarab.ttf) normal normal 700 normal>) = 10.335 - [pid:9620 - 2023-03-09 09:21:57,589 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'HYGraphic-Medium' (H2GPRM.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,590 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'LG Smart_H2.0' (LGSmHaTSB.ttf) normal normal 600 normal>) = 10.24 - [pid:9620 - 2023-03-09 09:21:57,592 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'LG Smart UI' (LG_Smart_UI-Bold.ttf) normal normal 700 normal>) = 10.335 - [pid:9620 - 2023-03-09 09:21:57,593 - matplotlib.font_manager]
[DEBUG] findfont: score(<Font 'Berlin Sans FB' (BRLNSR.TTF) normal normal 400 normal>) = 10.05 - [pid:9620 - 2023-03-09 09:21:57,594 - matplotlib.font_manager]
